,PK,ON_ID,PR_ID,CU_ID,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,DEALSIZE
2450,10331_5,ON187,ON95,CU46,10331,20,182.89000000000001,5,3657.8,Shipped,Medium
2451,10341_3,ON21,ON95,CU20,10341,38,123.21999999999998,3,4682.36,Shipped,Medium
2452,10356_4,ON189,ON95,CU3,10356,26,151.45,4,3937.7,Shipped,Medium
2453,10365_2,ON190,ON95,CU51,10365,44,113.27999999999999,2,4984.32,Shipped,Medium
2454,10375_8,ON23,ON95,CU15,10375,49,110.34,8,5406.66,Shipped,Medium
2455,10390_13,ON191,ON95,CU40,10390,22,158.69,13,3491.18,Shipped,Medium
2456,10403_3,ON25,ON95,CU23,10403,31,68.34,3,2118.54,Shipped,Small
2457,10105_5,ON64,ON96,CU49,10105,41,70.67,5,2897.47,Shipped,Small
2458,10119_14,ON65,ON96,CU20,10119,25,76.67,14,1916.75,Shipped,Small
2459,10129_5,ON66,ON96,CU50,10129,31,60.0,5,1860.0,Shipped,Small
2460,10142_2,ON126,ON96,CU40,10142,41,64.0,2,2624.0,Shipped,Small
2461,10153_1,ON127,ON96,CU24,10153,43,64.67,1,2780.81,Shipped,Small
2462,10167_12,ON69,ON96,CU38,10167,43,75.34,12,3239.62,Cancelled,Medium
2463,10177_3,ON264,ON96,CU77,10177,24,76.0,3,1824.0,Shipped,Small
2464,10185_3,ON130,ON96,CU51,10185,21,54.0,3,1134.0,Shipped,Small
2465,10197_9,ON72,ON96,CU54,10197,23,64.67,9,1487.41,Shipped,Small
2466,10208_3,ON132,ON96,CU31,10208,38,74.67,3,2837.46,Shipped,Small
2467,10222_15,ON74,ON96,CU56,10222,31,62.67,15,1942.77,Shipped,Small
2468,10233_3,ON293,ON96,CU13,10233,36,70.67,3,2544.12,Shipped,Small
2469,10248_6,ON75,ON96,CU1,10248,36,71.33999999999999,6,2568.24,Cancelled,Small
2470,10261_4,ON76,ON96,CU44,10261,34,62.0,4,2108.0,Shipped,Small
2471,10273_7,ON77,ON96,CU57,10273,21,65.34,7,1372.14,Shipped,Small
2472,10283_9,ON78,ON96,CU58,10283,45,78.67,9,3540.15,Shipped,Medium
2473,10295_4,ON79,ON96,CU59,10295,26,75.34,4,1958.84,Shipped,Small
2474,10306_3,ON139,ON96,CU78,10306,50,54.0,3,2700.0,Shipped,Small
2475,10315_2,ON283,ON96,CU15,10315,41,62.0,2,2542.0,Shipped,Small
2476,10326_1,ON268,ON96,CU25,10326,39,60.0,1,2340.0,Shipped,Small
2477,10339_5,ON60,ON96,CU36,10339,22,128.02,5,2816.44,Shipped,Small
2478,10350_11,ON84,ON96,CU24,10350,46,76.67,11,3526.82,Shipped,Medium
2479,10373_14,ON86,ON96,CU61,10373,44,105.18,14,4627.92,Shipped,Medium
2480,10385_1,ON294,ON96,CU40,10385,25,77.34,1,1933.5,Shipped,Small
2481,10396_1,ON161,ON96,CU40,10396,39,66.67,1,2600.13,Shipped,Small
2482,10414_6,ON90,ON96,CU59,10414,37,71.34,6,2639.58,On Hold,Small
2483,10106_7,ON223,ON97,CU87,10106,31,106.86999999999999,7,3312.97,Shipped,Medium
2484,10120_13,ON55,ON97,CU11,10120,47,82.21,13,3863.87,Shipped,Medium
2485,10133_8,ON250,ON97,CU24,10133,24,77.64,8,1863.36,Shipped,Small
2486,10143_2,ON67,ON97,CU51,10143,36,109.61,2,3945.96,Shipped,Medium
2487,10156_2,ON302,ON97,CU24,10156,48,103.21,2,4954.08,Shipped,Medium
2488,10168_14,ON6,ON97,CU6,10168,28,98.64999999999999,14,2762.2,Shipped,Small
2489,10199_2,ON303,ON97,CU33,10199,48,83.12,2,3989.76,Shipped,Medium
2490,10210_12,ON56,ON97,CU45,10210,21,78.55,12,1649.55,Shipped,Small
2491,10223_14,ON11,ON97,CU11,10223,25,101.39,14,2534.75,Shipped,Small
2492,10235_8,ON251,ON97,CU58,10235,25,103.21,8,2580.25,Shipped,Small
2493,10250_9,ON226,ON97,CU62,10250,31,91.34,9,2831.54,Shipped,Small
2494,10262_4,ON227,ON97,CU24,10262,40,84.03,4,3361.2,Cancelled,Medium
2495,10275_14,ON15,ON97,CU15,10275,32,89.51,14,2864.32,Shipped,Small
2496,10284_6,ON229,ON97,CU86,10284,24,83.12,6,1994.88,Shipped,Small
2497,10296_2,ON230,ON97,CU90,10296,42,102.30000000000001,2,4296.6,Shipped,Medium
2498,10308_12,ON59,ON97,CU48,10308,21,105.94999999999999,12,2224.95,Shipped,Small
2499,10316_4,ON81,ON97,CU60,10316,34,82.21,4,2795.14,Shipped,Small
2500,10328_8,ON279,ON97,CU87,10328,27,102.3,8,2762.1,Shipped,Small
2501,10340_5,ON287,ON97,CU54,10340,30,88.6,5,2658.0,Shipped,Small
2502,10353_9,ON253,ON97,CU89,10353,39,129.32999999999998,9,5043.87,Shipped,Medium
2503,10361_4,ON22,ON97,CU21,10361,20,60.54,4,1210.8,Shipped,Small
2504,10375_6,ON23,ON97,CU15,10375,37,81.87,6,3029.19,Shipped,Medium
2505,10388_2,ON24,ON97,CU22,10388,46,218.83913043478262,2,10066.6,Shipped,Large
2506,10398_6,ON235,ON97,CU2,10398,47,87.69000000000001,6,4121.43,Shipped,Medium
2507,10401_8,ON254,ON97,CU13,10401,11,103.21,8,1135.31,On Hold,Small
2508,10416_9,ON236,ON97,CU71,10416,23,91.34,9,2100.82,Shipped,Small
2509,10105_12,ON64,ON98,CU49,10105,29,70.14999999999999,12,2034.35,Shipped,Small
2510,10117_6,ON124,ON98,CU27,10117,38,79.68,6,3027.84,Shipped,Medium
2511,10128_3,ON262,ON98,CU24,10128,32,97.0,3,3104.0,Shipped,Medium
2512,10142_9,ON126,ON98,CU40,10142,43,84.00999999999999,9,3612.43,Shipped,Medium
2513,10153_8,ON127,ON98,CU24,10153,31,87.48,8,2711.88,Shipped,Small
2514,10166_3,ON263,ON98,CU22,10166,29,103.92999999999999,3,3013.97,Shipped,Medium
2515,10177_10,ON264,ON98,CU77,10177,31,88.34,10,2738.54,Shipped,Small
2516,10185_10,ON130,ON98,CU51,10185,30,94.4,10,2832.0,Shipped,Small
2517,10196_2,ON131,ON98,CU35,10196,50,94.4,2,4720.0,Shipped,Medium
2518,10208_10,ON132,ON98,CU31,10208,40,80.55,10,3222.0,Shipped,Medium
2519,10221_4,ON265,ON98,CU57,10221,23,97.0,4,2231.0,Shipped,Small
2520,10232_7,ON266,ON98,CU60,10232,26,88.34,7,2296.84,Shipped,Small
2521,10248_13,ON75,ON98,CU1,10248,40,103.92999999999999,13,4157.2,Cancelled,Medium
2522,10273_14,ON77,ON98,CU57,10273,21,102.19999999999999,14,2146.2,Shipped,Small
2523,10282_2,ON137,ON98,CU40,10282,43,86.61,2,3724.23,Shipped,Medium
2524,10293_5,ON138,ON98,CU37,10293,29,71.89,5,2084.81,Shipped,Small
2525,10306_10,ON139,ON98,CU78,10306,38,91.81,10,3488.78,Shipped,Medium
2526,10314_2,ON140,ON98,CU79,10314,23,76.22,2,1753.06,Shipped,Small
2527,10327_7,ON231,ON98,CU49,10327,20,173.45999999999998,7,3469.2,Resolved,Medium
2528,10337_9,ON83,ON98,CU28,10337,36,70.30000000000001,9,2530.8,Shipped,Small
2529,10350_4,ON84,ON98,CU24,10350,28,104.44000000000001,4,2924.32,Shipped,Small
2530,10372_2,ON155,ON98,CU36,10372,44,102.2,2,4496.8,Shipped,Medium
2531,10384_1,ON87,ON98,CU5,10384,49,130.56,1,6397.44,Shipped,Medium
2532,10397_5,ON304,ON98,CU52,10397,32,80.55,5,2577.6,Shipped,Small
2533,10414_13,ON90,ON98,CU59,10414,34,103.92999999999999,13,3533.62,On Hold,Medium
2534,10106_16,ON223,ON99,CU87,10106,30,105.91000000000001,16,3177.3,Shipped,Medium
2535,10119_7,ON65,ON99,CU20,10119,29,94.14,7,2730.06,Shipped,Small
2536,10131_8,ON224,ON99,CU89,10131,22,85.99,8,1891.78,Shipped,Small
2537,10143_11,ON67,ON99,CU51,10143,26,100.48,11,2612.48,Shipped,Small
2538,10155_9,ON68,ON99,CU17,10155,32,91.43,9,2925.76,Shipped,Small
2539,10167_5,ON69,ON99,CU38,10167,29,101.38,5,2940.02,Cancelled,Small
2540,10178_8,ON70,ON99,CU52,10178,34,96.86,8,3293.24,Shipped,Medium
2541,10186_5,ON71,ON99,CU53,10186,24,99.57,5,2389.68,Shipped,Small
2542,10197_2,ON72,ON99,CU54,10197,24,90.52,2,2172.48,Shipped,Small
2543,10209_4,ON73,ON99,CU55,10209,33,88.71,4,2927.43,Shipped,Small
2544,10222_8,ON74,ON99,CU56,10222,26,102.28999999999999,8,2659.54,Shipped,Small
2545,10249_4,ON278,ON99,CU34,10249,40,95.95,4,3838.0,Shipped,Medium
2546,10262_13,ON227,ON99,CU24,10262,44,94.14,13,4142.16,Cancelled,Medium
2547,10274_5,ON228,ON99,CU42,10274,24,90.52,5,2172.48,Shipped,Small
2548,10283_2,ON78,ON99,CU58,10283,20,94.14,2,1882.8,Shipped,Small
2549,10296_11,ON230,ON99,CU90,10296,34,102.29,11,3477.86,Shipped,Medium
2550,10307_5,ON80,ON99,CU30,10307,34,97.76,5,3323.84,Shipped,Medium
2551,10316_13,ON81,ON99,CU60,10316,45,93.24000000000001,13,4195.8,Shipped,Medium
2552,10328_9,ON279,ON99,CU87,10328,41,101.38,9,4156.58,Shipped,Medium
2553,10339_15,ON60,ON99,CU36,10339,55,71.25,15,3918.75,Shipped,Medium
2554,10352_3,ON305,ON99,CU92,10352,23,102.29,3,2352.67,Shipped,Small
2555,10361_14,ON22,ON99,CU21,10361,24,45.38999999999999,14,1089.36,Shipped,Small
2556,10373_15,ON86,ON99,CU61,10373,32,84.41,15,2701.12,Shipped,Small
2557,10386_13,ON234,ON99,CU24,10386,29,85.76,13,2487.04,Resolved,Small
2558,10398_7,ON235,ON99,CU2,10398,36,108.62,7,3910.32,Shipped,Medium
2559,10400_5,ON89,ON99,CU62,10400,46,87.8,5,4038.8,Shipped,Medium
2560,10415_4,ON280,ON99,CU88,10415,32,95.95,4,3070.4,Disputed,Medium
2561,10106_9,ON223,ON100,CU87,10106,34,110.69,9,3763.46,Shipped,Medium
2562,10120_15,ON55,ON100,CU11,10120,24,107.7,15,2584.8,Shipped,Small
2563,10131_1,ON224,ON100,CU89,10131,40,110.69000000000001,1,4427.6,Shipped,Medium
2564,10143_4,ON67,ON100,CU51,10143,26,82.77,4,2152.02,Shipped,Small
2565,10155_2,ON68,ON100,CU17,10155,20,117.67,2,2353.4,Shipped,Small
2566,10168_16,ON6,ON100,CU6,10168,31,110.69,16,3431.39,Shipped,Medium
2567,10178_1,ON70,ON100,CU52,10178,22,87.75,1,1930.5,Shipped,Small
2568,10198_1,ON225,ON100,CU67,10198,42,113.68,1,4774.56,Shipped,Medium
2569,10210_14,ON56,ON100,CU45,10210,26,99.72,14,2592.72,Shipped,Small
2570,10222_1,ON74,ON100,CU56,10222,37,87.75,1,3246.75,Shipped,Medium
2571,10235_10,ON251,ON100,CU58,10235,38,88.75,10,3372.5,Shipped,Medium
2572,10250_11,ON226,ON100,CU62,10250,35,111.69,11,3909.15,Shipped,Medium
2573,10262_6,ON227,ON100,CU24,10262,33,90.75,6,2994.75,Cancelled,Small
2574,10275_16,ON15,ON100,CU15,10275,39,114.68,16,4472.52,Shipped,Medium
2575,10284_8,ON229,ON100,CU86,10284,45,101.71,8,4576.95,Shipped,Medium
2576,10296_4,ON230,ON100,CU90,10296,24,101.71,4,2441.04,Shipped,Small
2577,10308_14,ON59,ON100,CU48,10308,35,88.75,14,3106.25,Shipped,Medium
2578,10316_6,ON81,ON100,CU60,10316,23,117.66999999999999,6,2706.41,Shipped,Small
2579,10328_10,ON279,ON100,CU87,10328,37,108.69000000000001,10,4021.53,Shipped,Medium
2580,10340_7,ON287,ON100,CU54,10340,55,87.75,7,4826.25,Shipped,Medium
2581,10352_2,ON305,ON100,CU92,10352,49,100.72,2,4935.28,Shipped,Medium
2582,10361_9,ON22,ON100,CU21,10361,26,105.94999999999999,9,2754.7,Shipped,Small
2583,10375_1,ON23,ON100,CU15,10375,33,116.87,1,3856.71,Shipped,Medium
2584,10386_14,ON234,ON100,CU24,10386,37,83.84,14,3102.08,Resolved,Medium
2585,10398_8,ON235,ON100,CU2,10398,22,86.76,8,1908.72,Shipped,Small
2586,10401_10,ON254,ON100,CU13,10401,85,88.75,10,7543.75,On Hold,Large
2587,10416_11,ON236,ON100,CU71,10416,22,111.69,11,2457.18,Shipped,Small
2588,10105_3,ON64,ON101,CU49,10105,31,65.77,3,2038.87,Shipped,Small
2589,10119_12,ON65,ON101,CU20,10119,38,65.77000000000001,12,2499.26,Shipped,Small
2590,10129_3,ON66,ON101,CU50,10129,45,85.29,3,3838.05,Shipped,Medium
2591,10143_16,ON67,ON101,CU51,10143,31,85.28999999999999,16,2643.99,Shipped,Small
2592,10154_1,ON292,ON101,CU81,10154,36,64.33,1,2315.88,Shipped,Small
2593,10167_10,ON69,ON101,CU38,10167,46,70.11,10,3225.06,Cancelled,Medium
2594,10177_1,ON264,ON101,CU77,10177,32,76.62,1,2451.84,Shipped,Small
2595,10185_1,ON130,ON101,CU51,10185,39,57.82,1,2254.98,Shipped,Small
2596,10197_7,ON72,ON101,CU54,10197,50,78.79,7,3939.5,Shipped,Medium
2597,10208_1,ON132,ON101,CU31,10208,46,74.45,1,3424.7,Shipped,Medium
2598,10222_13,ON74,ON101,CU56,10222,36,80.94999999999999,13,2914.2,Shipped,Small
2599,10233_1,ON293,ON101,CU13,10233,29,82.39999999999999,1,2389.6,Shipped,Small
2600,10248_4,ON75,ON101,CU1,10248,32,75.89,4,2428.48,Cancelled,Small
2601,10261_2,ON76,ON101,CU44,10261,44,68.67,2,3021.48,Shipped,Medium
2602,10273_5,ON77,ON101,CU57,10273,42,62.16,5,2610.72,Shipped,Small
2603,10283_7,ON78,ON101,CU58,10283,47,65.77,7,3091.19,Shipped,Medium
2604,10295_2,ON79,ON101,CU59,10295,44,58.55,2,2576.2,Shipped,Small
2605,10306_1,ON139,ON101,CU78,10306,43,75.17,1,3232.31,Shipped,Medium
2606,10316_18,ON81,ON101,CU60,10316,48,74.45,18,3573.6,Shipped,Medium
2607,10327_1,ON231,ON101,CU49,10327,21,96.31,1,2022.51,Resolved,Small
2608,10339_9,ON60,ON101,CU36,10339,50,74.35,9,3717.5,Shipped,Medium
2609,10350_12,ON84,ON101,CU24,10350,29,75.35000000000001,12,2185.15,Shipped,Small
2610,10373_16,ON86,ON101,CU61,10373,41,70.33,16,2883.53,Shipped,Small
2611,10386_10,ON234,ON101,CU24,10386,37,135.60999999999999,10,5017.57,Resolved,Medium
2612,10397_4,ON304,ON101,CU52,10397,22,66.5,4,1463.0,Shipped,Small
2613,10414_4,ON90,ON101,CU59,10414,31,75.89,4,2352.59,On Hold,Small
2614,10103_6,ON27,ON102,CU18,10103,42,106.21,6,4460.82,Shipped,Medium
2615,10114_10,ON91,ON102,CU63,10114,42,113.29,10,4758.18,Shipped,Medium
2616,10126_6,ON29,ON102,CU26,10126,45,102.16,6,4597.2,Shipped,Medium
2617,10140_6,ON30,ON102,CU6,10140,36,114.30000000000001,6,4114.8,Shipped,Medium
2618,10150_3,ON31,ON102,CU27,10150,20,105.2,3,2104.0,Shipped,Small
2619,10164_4,ON92,ON102,CU64,10164,39,81.92999999999999,4,3195.27,Resolved,Medium
2620,10175_11,ON93,ON102,CU50,10175,42,85.97999999999999,11,3611.16,Shipped,Medium
2621,10183_3,ON34,ON102,CU30,10183,23,86.99,3,2000.77,Shipped,Small
2622,10194_6,ON35,ON102,CU31,10194,26,89.01,6,2314.26,Shipped,Small
2623,10206_1,ON36,ON102,CU32,10206,33,117.33,1,3871.89,Shipped,Medium
2624,10217_6,ON95,ON102,CU66,10217,31,88.0,6,2728.0,Shipped,Small
2625,10229_11,ON96,ON102,CU40,10229,50,112.28,11,5614.0,Shipped,Medium
2626,10245_4,ON39,ON102,CU35,10245,44,105.2,4,4628.8,Shipped,Medium
2627,10258_1,ON40,ON102,CU36,10258,45,80.92,1,3641.4,Shipped,Medium
2628,10270_4,ON41,ON102,CU21,10270,46,88.0,4,4048.0,Shipped,Medium
2629,10281_11,ON98,ON102,CU19,10281,27,85.98,11,2321.46,Shipped,Small
2630,10291_6,ON43,ON102,CU38,10291,28,116.32000000000001,6,3256.96,Shipped,Medium
2631,10304_1,ON44,ON102,CU39,10304,40,105.2,1,4208.0,Shipped,Medium
2632,10313_9,ON100,ON102,CU32,10313,30,99.13000000000001,9,2973.9,Shipped,Small
2633,10324_5,ON153,ON102,CU12,10324,34,124.95,5,4248.3,Shipped,Medium
2634,10336_2,ON141,ON102,CU63,10336,46,207.79999999999998,2,9558.8,Shipped,Large
2635,10348_7,ON142,ON102,CU26,10348,32,82.83,7,2650.56,Shipped,Small
2636,10358_3,ON154,ON102,CU24,10358,27,139.31,3,3761.37,Shipped,Medium
2637,10371_3,ON143,ON102,CU40,10371,34,126.51,3,4301.34,Shipped,Medium
2638,10382_9,ON144,ON102,CU40,10382,34,54.839999999999996,9,1864.56,Shipped,Small
2639,10411_4,ON53,ON102,CU44,10411,34,105.2,4,3576.8,Shipped,Medium
2640,10424_1,ON54,ON102,CU24,10424,46,80.92,1,3722.32,In Process,Medium
2641,10106_1,ON223,ON103,CU87,10106,32,124.58,1,3986.56,Shipped,Medium
2642,10120_7,ON55,ON103,CU11,10120,24,142.38,7,3417.12,Shipped,Medium
2643,10133_2,ON250,ON103,CU24,10133,27,99.67,2,2691.09,Shipped,Small
2644,10145_13,ON4,ON103,CU4,10145,20,137.63,13,2752.6,Shipped,Small
2645,10168_8,ON6,ON103,CU6,10168,36,125.77000000000001,8,4527.72,Shipped,Medium
2646,10188_8,ON8,ON103,CU8,10188,29,136.45000000000002,8,3957.05,Shipped,Medium
2647,10210_6,ON56,ON103,CU45,10210,25,112.72,6,2818.0,Shipped,Small
2648,10223_8,ON11,ON103,CU11,10223,29,110.34,8,3199.86,Shipped,Medium
2649,10235_2,ON251,ON103,CU58,10235,25,96.11,2,2402.75,Shipped,Small
2650,10250_3,ON226,ON103,CU62,10250,44,137.63,3,6055.72,Shipped,Medium
2651,10263_9,ON14,ON103,CU14,10263,47,116.28,9,5465.16,Shipped,Medium
2652,10275_8,ON15,ON103,CU15,10275,48,132.89000000000001,8,6378.72,Shipped,Medium
2653,10285_13,ON16,ON103,CU16,10285,45,119.84,13,5392.8,Shipped,Medium
2654,10297_3,ON252,ON103,CU76,10297,35,113.9,3,3986.5,Shipped,Medium
2655,10308_6,ON59,ON103,CU48,10308,31,129.33,6,4009.23,Shipped,Medium
2656,10318_8,ON19,ON103,CU19,10318,50,142.38,8,7119.0,Shipped,Large
2657,10328_11,ON279,ON103,CU87,10328,33,123.39999999999999,11,4072.2,Shipped,Medium
2658,10340_6,ON287,ON103,CU54,10340,29,141.19,6,4094.51,Shipped,Medium
2659,10353_4,ON253,ON103,CU89,10353,48,68.8,4,3302.4,Shipped,Medium
2660,10361_5,ON22,ON103,CU21,10361,44,72.42,5,3186.48,Shipped,Medium
2661,10375_10,ON23,ON103,CU15,10375,25,66.73,10,1668.25,Shipped,Small
2662,10388_3,ON24,ON103,CU22,10388,50,143.09,3,7154.5,Shipped,Large
2663,10398_9,ON235,ON103,CU2,10398,23,122.21,9,2810.83,Shipped,Small
2664,10401_2,ON254,ON103,CU13,10401,21,96.11,2,2018.31,On Hold,Small
2665,10416_3,ON236,ON103,CU71,10416,41,137.63,3,5642.83,Shipped,Medium
2666,10106_8,ON223,ON104,CU87,10106,44,74.39999999999999,8,3273.6,Shipped,Medium
2667,10120_14,ON55,ON104,CU11,10120,43,76.0,14,3268.0,Shipped,Medium
2668,10143_3,ON67,ON104,CU51,10143,28,96.0,3,2688.0,Shipped,Small
2669,10155_1,ON68,ON104,CU17,10155,43,86.39999999999999,1,3715.2,Shipped,Medium
2670,10168_15,ON6,ON104,CU6,10168,48,96.0,15,4608.0,Shipped,Medium
2671,10199_3,ON303,ON104,CU33,10199,38,82.39999999999999,3,3131.2,Shipped,Medium
2672,10210_13,ON56,ON104,CU45,10210,31,86.4,13,2678.4,Shipped,Small
2673,10223_15,ON11,ON104,CU11,10223,26,67.2,15,1747.2,Shipped,Small
2674,10235_9,ON251,ON104,CU58,10235,32,92.0,9,2944.0,Shipped,Small
2675,10250_10,ON226,ON104,CU62,10250,44,67.2,10,2956.8,Shipped,Small
2676,10262_5,ON227,ON104,CU24,10262,27,76.0,5,2052.0,Cancelled,Small
2677,10275_15,ON15,ON104,CU15,10275,43,73.60000000000001,15,3164.8,Shipped,Medium
2678,10284_7,ON229,ON104,CU86,10284,25,69.6,7,1740.0,Shipped,Small
2679,10296_3,ON230,ON104,CU90,10296,22,80.8,3,1777.6,Shipped,Small
2680,10308_13,ON59,ON104,CU48,10308,21,87.2,13,1831.2,Shipped,Small
2681,10316_5,ON81,ON104,CU60,10316,48,75.2,5,3609.6,Shipped,Medium
2682,10328_13,ON279,ON104,CU87,10328,33,64.0,13,2112.0,Shipped,Small
2683,10341_5,ON21,ON104,CU20,10341,34,107.17999999999999,5,3644.12,Shipped,Medium
2684,10353_6,ON253,ON104,CU89,10353,43,81.95,6,3523.85,Shipped,Medium
2685,10361_10,ON22,ON104,CU21,10361,44,113.68,10,5001.92,Shipped,Medium
2686,10375_11,ON23,ON104,CU15,10375,44,118.38000000000001,11,5208.72,Shipped,Medium
2687,10386_17,ON234,ON104,CU24,10386,32,94.34,17,3018.88,Resolved,Medium
2688,10398_10,ON235,ON104,CU2,10398,29,65.60000000000001,10,1902.4,Shipped,Small
2689,10401_9,ON254,ON104,CU13,10401,77,92.0,9,7084.0,On Hold,Large
2690,10416_10,ON236,ON104,CU71,10416,39,67.2,10,2620.8,Shipped,Small
2691,10105_6,ON64,ON105,CU49,10105,39,81.14,6,3164.46,Shipped,Medium
2692,10118_1,ON306,ON105,CU54,10118,36,117.19999999999999,1,4219.2,Shipped,Medium
2693,10129_6,ON66,ON105,CU50,10129,42,91.15,6,3828.3,Shipped,Medium
2694,10142_3,ON126,ON105,CU40,10142,21,111.18999999999998,3,2334.99,Shipped,Small
2695,10153_2,ON127,ON105,CU24,10153,50,88.15,2,4407.5,Shipped,Medium
2696,10167_13,ON69,ON105,CU38,10167,24,117.2,13,2812.8,Cancelled,Small
2697,10177_4,ON264,ON105,CU77,10177,44,92.16,4,4055.04,Shipped,Medium
2698,10185_4,ON130,ON105,CU51,10185,37,105.17999999999999,4,3891.66,Shipped,Medium
2699,10197_10,ON72,ON105,CU54,10197,27,92.16000000000001,10,2488.32,Shipped,Small
2700,10208_4,ON132,ON105,CU31,10208,37,120.19999999999999,4,4447.4,Shipped,Medium
2701,10222_16,ON74,ON105,CU56,10222,38,110.19000000000001,16,4187.22,Shipped,Medium
2702,10232_1,ON266,ON105,CU60,10232,48,96.16000000000001,1,4615.68,Shipped,Medium
2703,10248_7,ON75,ON105,CU1,10248,30,108.18,7,3245.4,Cancelled,Medium
2704,10261_5,ON76,ON105,CU44,10261,25,88.15,5,2203.75,Shipped,Small
2705,10273_8,ON77,ON105,CU57,10273,40,86.15,8,3446.0,Shipped,Medium
2706,10283_10,ON78,ON105,CU58,10283,22,88.14999999999999,10,1939.3,Shipped,Small
2707,10295_5,ON79,ON105,CU59,10295,34,102.17,5,3473.78,Shipped,Medium
2708,10306_4,ON139,ON105,CU78,10306,32,90.15,4,2884.8,Shipped,Small
2709,10315_3,ON283,ON105,CU15,10315,31,86.15,3,2670.65,Shipped,Small
2710,10327_2,ON231,ON105,CU49,10327,43,80.0,2,3440.0,Resolved,Medium
2711,10337_1,ON83,ON105,CU28,10337,31,89.38000000000001,1,2770.78,Shipped,Small
2712,10350_13,ON84,ON105,CU24,10350,31,77.34,13,2397.54,Shipped,Small
2713,10373_2,ON86,ON105,CU61,10373,34,96.34,2,3275.56,Shipped,Medium
2714,10386_2,ON234,ON105,CU24,10386,45,92.08000000000001,2,4143.6,Resolved,Medium
2715,10397_3,ON304,ON105,CU52,10397,48,108.18,3,5192.64,Shipped,Medium
2716,10414_7,ON90,ON105,CU59,10414,28,108.17999999999999,7,3029.04,On Hold,Medium
2717,10105_7,ON64,ON106,CU49,10105,22,116.19,7,2556.18,Shipped,Small
2718,10117_1,ON124,ON106,CU27,10117,45,83.42,1,3753.9,Shipped,Medium
2719,10129_7,ON66,ON106,CU50,10129,30,85.41000000000001,7,2562.3,Shipped,Small
2720,10142_4,ON126,ON106,CU40,10142,38,85.41,4,3245.58,Shipped,Medium
2721,10153_3,ON127,ON106,CU24,10153,20,110.22999999999999,3,2204.6,Shipped,Small
2722,10167_14,ON69,ON106,CU38,10167,28,107.25,14,3003.0,Cancelled,Medium
2723,10177_5,ON264,ON106,CU77,10177,24,105.27,5,2526.48,Shipped,Small
2724,10185_5,ON130,ON106,CU51,10185,22,79.45,5,1747.9,Shipped,Small
2725,10197_11,ON72,ON106,CU54,10197,35,93.35,11,3267.25,Shipped,Medium
2726,10208_5,ON132,ON106,CU31,10208,33,85.41000000000001,5,2818.53,Shipped,Small
2727,10222_17,ON74,ON106,CU56,10222,31,95.34,17,2955.54,Shipped,Small
2728,10232_2,ON266,ON106,CU60,10232,35,82.43,2,2885.05,Shipped,Small
2729,10248_8,ON75,ON106,CU1,10248,35,90.36999999999999,8,3162.95,Cancelled,Medium
2730,10261_6,ON76,ON106,CU44,10261,50,81.43,6,4071.5,Shipped,Medium
2731,10273_9,ON77,ON106,CU57,10273,26,114.21000000000001,9,2969.46,Shipped,Small
2732,10283_11,ON78,ON106,CU58,10283,38,89.38,11,3396.44,Shipped,Medium
2733,10294_1,ON307,ON106,CU72,10294,45,104.28,1,4692.6,Shipped,Medium
2734,10306_5,ON139,ON106,CU78,10306,30,117.19,5,3515.7,Shipped,Medium
2735,10315_4,ON283,ON106,CU15,10315,37,91.37,4,3380.69,Shipped,Medium
2736,10327_3,ON231,ON106,CU49,10327,37,86.61,3,3204.57,Resolved,Medium
2737,10337_7,ON83,ON106,CU28,10337,36,71.89,7,2588.04,Shipped,Small
2738,10350_16,ON84,ON106,CU24,10350,25,114.19,16,2854.75,Shipped,Small
2739,10373_8,ON86,ON106,CU61,10373,37,108.8,8,4025.6,Shipped,Medium
2740,10386_3,ON234,ON106,CU24,10386,30,95.48,3,2864.4,Resolved,Small
2741,10397_2,ON304,ON106,CU52,10397,36,105.27,2,3789.72,Shipped,Medium
2742,10414_8,ON90,ON106,CU59,10414,27,90.36999999999999,8,2439.99,On Hold,Small
2743,10106_10,ON223,ON107,CU87,10106,48,61.44,10,2949.12,Shipped,Small
2744,10119_1,ON65,ON107,CU20,10119,26,59.22,1,1539.72,Shipped,Small
2745,10131_2,ON224,ON107,CU89,10131,26,85.13000000000001,2,2213.38,Shipped,Small
2746,10143_5,ON67,ON107,CU51,10143,34,85.87,5,2919.58,Shipped,Small
2747,10155_3,ON68,ON107,CU17,10155,44,85.87,3,3778.28,Shipped,Medium
2748,10168_17,ON6,ON107,CU6,10168,39,82.91,17,3233.49,Shipped,Medium
2749,10178_2,ON70,ON107,CU52,10178,45,76.25,2,3431.25,Shipped,Medium
2750,10198_2,ON225,ON107,CU67,10198,40,63.67,2,2546.8,Shipped,Small
2751,10210_15,ON56,ON107,CU45,10210,42,70.33,15,2953.86,Shipped,Small
2752,10222_2,ON74,ON107,CU56,10222,43,74.03,2,3183.29,Shipped,Medium
2753,10235_11,ON251,ON107,CU58,10235,34,72.55,11,2466.7,Shipped,Small
2754,10250_12,ON226,ON107,CU62,10250,38,62.19,12,2363.22,Shipped,Small
2755,10262_7,ON227,ON107,CU24,10262,35,71.07,7,2487.45,Cancelled,Small
